BALANCE;PURCHASES;CREDIT_LIMIT
3767.546906;3545.56;9000
182.854647;1978.87;6000
14.571059;180.5;6000
10.035492;0;1000
2584.617366;0;3000
3857.278468;0;4000
374.101774;1283.36;1800
1696.302382;0;3000
760.884589;2940.79;11500
269.406382;2629.96;2200
2948.966018;4129.97;5000
130.142888;0;3000
449.026889;313.2;1000
2556.292783;0;6000
3031.933707;2000.6;6500
26.982025;237.6;2500
1866.428342;3306.06;5000
2059.035678;0;2500
30.395073;512.47;7000
91.266202;701.59;3200
76.673877;410.9;1500
200.574081;675.9;7500
0;350.48;2700
1078.3009;0;1500
633.209696;1625.01;2500
26.296743;417;6500
16.727614;128;5000
882.715792;120;1000
1540.077454;0;4000
10495.73934;5038.27;14500
2182.752161;3216.97;10000
177.822533;0;3000
3127.073601;4468.44;4500
924.170798;1663.77;3000
750.528885;1384.79;1800
701.135691;1004.04;3000
21.960773;175.45;1500
1175.922628;14.72;1200
4612.147149;0;6500
19.928467;310.64;9000
26.157304;318.41;5000
13.99841;94.86;1500
1594.328636;0;3000
37.050529;367.17;2000
844.230511;615;1500
1228.170181;817.94;1500
1727.699797;0;2000
1306.735189;0;5500
5182.092727;3183.43;6000
756.573198;1056.64;1800
1727.516892;624.46;1800
1441.404242;0;8000
1032.823341;1540.06;4000
1623.176564;0;3000
1602.425383;0;2500
14.593148;158.7;5200
20.700474;94.98;1000
3467.619262;468.49;4000
212.84035;1944.48;6000
387.449138;253.7;3000
2901.999862;11250.65;9500
828.013302;126.48;3000
884.16375;823.52;1500
71.186651;1500;3000
1167.254965;499.92;1200
6090.22908;1583.23;7000
2986.070256;178.9;10000
74.277994;795.57;5000
79.222393;994.96;3500
997.98763;952.29;1200
8737.860241;0;10500
2236.176309;1114.43;9000
2932.136377;0;3500
126.159165;144.9;450
963.467447;720.57;2600
641.02208;0;1000
2638.45383;0;2900
2800.848284;0;3000
921.334338;161.6;1500
324.831712;0;3000
144.006679;45.65;1000
1737.967907;249;2500
266.142747;2109.17;7000
3956.072098;82;4500
3128.61332;3875.71;6500
2731.319748;0;3000
1478.069308;0;1500
1357.969348;0;6000
59.32524;527.63;1000
2.71921;0;6000
145.379392;0;1000
730.058174;782.6;12000
1916.067737;0;4000
204.041606;1173.34;5000
203.62963;0;3000
9166.016365;0;10500
1371.015868;180;3000
218.35043;54.25;500
89.579737;1174.59;12500
665.786437;5634.56;5200
0.298538;510;6500
9.052765;172;6000
1631.603874;0;1800
501.360034;107.27;7500
672.84733;1969.47;5500
1308.128024;623.03;1500
29.929842;259.59;2500
8894.553534;476.84;12000
40.778677;100.98;400
46.816731;539.88;6000
18.430156;342.5;6000
1393.098681;353.43;1500
64.03101;646.5;1500
47.783061;0;3000
425.549034;151.68;1000
907.371097;55.65;1000
2828.808139;199;8000
1372.443049;0;2500
34.351126;45.65;1500
2997.999455;288.4;9000
2223.497527;132.28;3000
4506.810924;0;5000
32.290778;1185.34;8000
1394.245166;684.85;1500
433.979083;0;1500
294.280019;19.9;1000
356.669878;0;1200
379.198083;40;2900
264.051708;63;5000
218.894935;568.34;3000
255.628716;2525.88;6000
2584.317807;0;3000
1283.560983;0;4000
7.634737;61.26;4000
2091.627351;4361.04;2500
31.299159;185.13;3000
520.521822;820.29;6000
95.162463;1000;11500
1930.738051;0;2500
880.259646;831.52;1200
1593.655423;358.7;2000
31.303174;322.41;1500
4628.109931;912.54;5000
7.992356;196.66;7000
16.646768;135.28;4000
356.883731;929.29;1200
1706.846933;1000;2500
3842.454902;0;6500
66.296517;56.44;1500
35.771638;443.04;1500
2431.019916;729.82;3500
5585.30457;515.28;6000
897.877807;1758.75;6000
0.734665;254.23;1500
1163.135011;0;1200
225.404563;2424.34;7500
1298.539837;42.56;1500
59.614155;438;1500
2648.784405;6697.57;8200
391.673369;1944.64;6000
1190.007646;0;1500
152.255187;894.28;4000
269.966481;0;3000
4539.839383;384;5000
25.383911;401.16;2500
964.386954;0;3200
121.671833;540;1800
337.269093;0;1200
92.902071;812.74;4000
1422.3042;0;3000
6.542818;178;1500
80.198389;981.75;1000
153.377124;2048.5;7000
445.179998;0;500
26.572803;277.33;6000
1337.133737;0;1500
487.723632;0;1500
2487.42306;113.25;2500
4.966985;59.34;2000
171.267988;2062.67;7500
845.930093;2384.15;2500
1380.729836;145.94;1800
97.064177;863.97;7000
930.322044;444.96;1000
126.169985;1155;3900
832.183808;0;2500
253.367476;626.69;1500
2111.244939;147.12;6500
1450.649137;0;4000
4593.098361;0;7000
3598.913061;53.13;6000
106.390419;1038.38;6000
82.476563;637.44;4000
117.324773;1101;7500
16.34663;267.06;1000
2447.62454;116.16;7500
1421.787032;0;1500
1219.143484;0;2000
2456.499396;4791.33;6500
59.064314;686;3000
1042.614416;0;1200
6851.39075;4004;7500
3871.433675;0;9500
646.398621;839.05;4500
802.086509;2008.98;4500
3881.679582;15.92;5500
7886.777059;0;12000
1466.852542;543.58;2500
47.162463;1276.72;6000
525.918697;522.2;2500
2466.452707;118.72;5000
1184.120178;69.49;1400
1084.649802;0;1500
1414.422361;90.03;1500
79.470417;601.84;7500
170.086639;1218.11;6000
585.537233;178;1000
124.506347;1194.54;7500
7834.073316;239.58;12000
1079.097023;247.44;1200
1761.69297;0;2000
1874.572121;0;2500
10243.14763;0;13000
812.317275;404.91;1000
511.825603;362.48;2000
1427.42297;61;9000
4932.396527;0;6000
275.470825;2967.42;3500
55.539236;201.27;7500
403.816601;3431;10000
1799.320009;0;2000
1821.024103;0;1800
0.892901;492;7500
1267.621753;107.05;4000
1201.204437;117.89;1200
1343.200147;848.53;5500
626.359675;2102.13;1000
644.987222;0;1200
1474.532261;106;3000
6241.937842;0;12000
11.566281;148.56;1500
741.05358;0;1200
48.660932;651.08;3500
1139.691004;117;1200
1207.465786;125;1800
3160.087236;0;8000
1184.723988;373.44;12000
561.346036;4430.12;4500
0;1021.56;3000
3200.184366;0;5000
408.724408;89.39;3000
18.98265;327.37;6500
986.828539;417.25;1200
3144.690403;865.94;3500
202.08047;190.96;1000
371.896615;332;2500
4450.957226;8445.96;6500
2754.041187;132;5000
17.245539;19.5;1500
4940.113918;814.66;10000
1826.387864;0;2000
793.213204;1011.16;1000
983.363407;275.06;1000
473.807764;546.94;7000
4060.33426;1007.27;9500
3007.035526;209.02;6000
51.640761;453.24;5000
1.864427;0;1800
57.657781;587.25;1000
1876.872139;0;2300
1496.172117;0;6500
3120.25648;339.96;8000
0;102.72;1500
4646.574386;773.22;4900
6223.173969;0;7500
269.816561;1965.95;5500
1851.622011;200;2000
10.334498;62.36;1800
434.729411;1486.5;3700
5938.788939;3394.94;12000
766.491179;799.92;5200
4735.107991;0;6000
1530.29332;256.69;4000
261.946133;1215.64;6500
0.288293;0;2000
1922.172543;0;2000
1101.328772;0;3000
1459.534846;0;5500
2882.431664;0;3000
396.890847;3943.97;7500
866.363389;4127.83;7500
434.932876;933.8;2700
3830.916541;4065.66;5000
36.412211;343.56;2000
69.722927;947.72;1200
45.160837;0;6500
1295.733461;705.84;1500
2421.144942;2685.48;4500
212.306148;0.7;3500
2716.981814;0;8000
2837.833628;5541.87;6500
7.310526;70;5000
4322.806448;220.5;11000
1105.969915;0;1200
994.231031;487.6;1000
11.896546;86;8000
1114.38403;1956.43;1800
860.268175;0;2500
4389.759633;473.74;4500
4672.628863;483.02;8500
1649.174527;0;10000
179.765708;1628.62;5000
406.707189;0;5000
323.801713;0;1500
170.49564;2581.01;4000
8038.893195;0;9000
649.896506;4919.76;6500
4081.115283;1133.98;8500
2551.808695;179.9;3000
4.652161;398.64;2000
2569.237357;0;2500
338.310239;2855.04;6000
1541.047251;100;7000
2886.330537;0;3000
2659.823914;3384.83;5700
428.532479;0;9000
579.57472;1337.5;1500
7969.504857;0;11500
350.306089;0;1500
1150.307564;1189.04;15000
1613.502125;65.6;5000
1906.67771;486.27;2000
399.988157;5277.77;6000
1196.183155;166.8;7000
89.165814;724;1000
4707.223656;896.46;6500
1111.811966;0;2000
517.574276;4235.28;2800
1783.266003;129.05;2000
5429.372649;493.1;12000
92.007959;1265.58;5700
5172.929286;3030.33;7500
33.04593;204.24;1500
645.515371;756;600
23.249635;307.4;5500
3967.453587;10148.7;9800
177.696201;2799.53;3000
204.61438;1410.6;4000
312.928384;0;2800
3.956222;480.01;19500
1984.636464;0;5000
282.070933;1926.19;7000
18.306211;162.01;7000
2092.156291;1372.81;2250
239.055052;892.4;2100
478.530825;0;500
1585.763627;85.69;3000
50.82451;456;1000
113.36255;1160.35;5000
12.683677;31.68;4000
1.632453;1985.62;7500
26.96054;157.45;1000
86.793633;387.41;2500
13.230057;112.21;1500
2389.347926;382.5;2500
2306.682105;280;3000
1817.71659;2490.07;3400
21.494012;417;5000
368.980661;1516.42;10000
2408.162021;0;2500
16.135672;50;7000
20.447524;306.99;3000
5589.888793;454.36;6600
817.059154;0;5500
94.02407;1099.5;6000
2755.195444;1640.29;6200
540.691281;0;2200
2713.833113;317.62;4500
2932.111796;346.32;6000
2643.019532;554.38;8000
1196.364009;0;1500
2.463995;165.8;700
535.278586;704.72;600
5.404443;194;1500
1113.954035;87.09;4500
212.25194;0;300
2610.433432;512.5;3000
424.809549;1130;1500
1632.895642;0;11000
483.402486;2723.47;2000
1448.6877;266.52;1500
50.044687;658.96;2500
80.513636;588.2;3000
2963.381127;535.97;5000
3371.213454;75;5500
56.060327;13.69;2900
636.20672;1514.8;1500
854.166159;567.68;3500
13777.37772;0;14500
912.912728;0;1500
1694.655764;0;1700
1157.305572;0;1200
1201.62361;55.4;1200
1832.521787;0;2000
2912.739062;860;7000
432.109743;334.48;1200
1827.688454;137.55;9500
92.239093;1525.1;4000
2.11508;50;1200
1082.436807;0;1500
325.038037;512.16;2500
1700.753811;0;2000
3136.079106;555;3500
0;9.28;5000
319.696908;3884.19;9000
116.418751;1176;2150
170.019011;266.6;2500
1679.952713;585.39;1700
1476.16609;0;3000
4611.724712;0;6000
1039.408368;3838.7;6500
2813.134224;8834.96;7000
245.115749;2690.62;8000
2525.683344;0;7000
112.01654;825;3000
121.117428;968.64;3000
299.030773;805.8;4000
2968.476388;185.1;4000
3027.570865;0;4500
6245.256644;539.55;6500
394.643543;3770.05;6500
617.413726;0;2000
765.109593;0;1200
2583.247881;1337.35;3000
1146.669364;439.08;1200
757.470201;118.7;2000
1253.188317;320.34;1500
5058.299635;968.43;8000
296.905944;43.25;1800
1084.652647;0;1200
237.198442;1166.68;3500
1636.518315;542.47;3000
1213.551338;941.39;7000
468.851415;0;600
252.717781;463.34;4000
954.431507;1334.7;3000
18.105265;244.92;2500
53.583548;553.85;4200
1275.142146;454.72;1500
151.912258;2216.21;2500
192.942944;1963.25;8000
64.152423;487;500
954.060867;279.76;1000
6022.224462;0;7000
1631.385579;0;3500
3803.969016;0;5000
1084.912729;661.49;1800
4230.023512;5755.93;10000
2705.899439;0;8500
1044.878512;0;1200
1944.394136;575.88;4500
44.694228;788.99;5700
538.468542;0;8000
394.423256;434.25;5450
64.180193;602.2;2500
333.085021;980;1000
4663.039011;3908.26;9000
2589.824766;0;3000
719.592571;124.13;3000
1473.542308;240.02;1500
1359.527692;92.1;1500
208.039434;684.2;4000
330.673765;33.44;2400
867.938337;0;8000
9376.987835;0;17500
1236.088709;0;2500
288.350729;296.16;1500
1776.088454;117;9000
4383.571529;0;5000
788.425212;94.38;2500
440.161534;365;800
1994.005447;0;6000
427.186194;3305.33;5000
137.507638;0;500
1546.414616;0;3500
222.478614;2360.7;5000
4420.564706;0;5000
46.290578;553.18;8000
1649.383354;2138.34;3000
5481.094936;249.75;6000
292.176394;400.04;3000
701.345445;70.98;1000
101.936878;888.96;2000
2112.383095;0;2500
2136.215769;1846.03;4500
1446.080403;0;1700
745.342323;49.25;1000
3249.347926;438.12;5000
37.324758;0;4000
1.956658;393.71;1700
2859.393734;0;3500
1070.59508;0;1200
969.583332;0;2500
4.930929;189.72;1500
493.557307;1653.34;2500
214.592814;0;3000
4348.546906;3198.15;6000
1986.566642;551.06;2500
825.207867;0;2500
18.906225;143.73;2500
525.3186;1604.97;1000
26.969302;417.7;2000
197.931794;1946.25;1200
4507.000722;7394.18;11000
2481.696036;1326.09;3500
1978.669021;1224.01;3500
0;54;4000
481.807171;2331.4;4500
1096.991698;1567.12;1200
600.140869;3488.01;5000
214.699856;440.44;3000
71.160989;317.1;1000
1779.435899;0;2000
204.166295;2630.52;4000
1120.057407;417.72;2000
5366.532372;5251.08;11000
281.079293;4723.84;7500
18.810493;0;7500
2526.089973;3074.81;5500
0;240.1;2500
2660.23788;0;3000
6495.510054;716.76;10000
1806.895078;223.6;2000
7.314379;448.74;3500
5005.774991;4837.22;12500
828.913072;2827.49;3000
1363.93317;74;1500
0;0;3000
463.071288;0;1000
1764.972148;95.44;5000
2490.340771;2197.28;4200
462.340941;125;500
418.937604;1166.24;7000
387.967458;944.49;1000
87.217542;205.46;1600
236.264094;1949.62;1800
550.50988;194.03;4000
951.309137;137.03;1200
158.038938;1780.83;4500
327.576438;2352.24;6500
2677.340611;1443.89;8000
2444.389258;0;2500
1226.561937;360;2500
759.198024;1769.79;2500
1066.830615;509.94;1000
179.29326;217.77;3000
0;181;2500
91.011429;1023.55;3000
624.717922;0;1200
5478.956337;0;6500
1363.414177;0;1500
5063.070919;2742.33;7500
98.46389;1206.38;6500
9749.239122;1552.63;11000
677.26162;0;1500
1540.337706;551.62;1500
528.095171;868.74;600
1095.420541;806.37;2500
42.443032;0;2400
2244.345037;2969.3;9500
11.567196;116.97;2500
41.13959;235;3000
83.442168;0;750
1096.228243;313.38;5000
173.075416;0;1200
250.758639;1274.55;7000
118.46707;1643.85;7000
37.765185;158.64;1500
4962.753828;618.4;7000
2006.793571;485.92;4500
16.167257;171.9;1500
1343.394224;2604.52;6000
481.20549;1520.98;6000
1132.798883;411.24;3000
398.65758;1331.25;6000
1103.861429;714;1200
6.840439;74.4;2000
857.712196;1224;2000
50.682705;434.6;4000
415.27608;191.34;1500
2075.314278;588.67;2500
2507.16412;0;7500
91.623484;179.8;1200
122.124272;1052.96;3000
746.9786;2341.08;2000
756.887956;178;1000
3176.980384;1079.25;8500
3506.489102;0;5000
411.172634;2355.24;4500
1827.647786;596.64;2000
58.239998;556.93;4700
2113.0036;0;7000
2771.640602;0;4000
1194.885664;365.5;1200
2339.150068;502.63;6000
2043.78838;0;6500
150.580574;2697.86;1200
14.042241;92.16;500
1420.727073;0;1500
2560.74396;110.25;10000
540.020858;612.23;2000
1621.219401;98.4;4000
460.56625;864.61;3000
267.668693;2518.37;2500
2279.807594;0;5000
1420.065008;0;3000
41.011184;1314.75;6000
5204.383263;0;7000
778.393346;1854.3;1200
638.772385;2093.15;1200
1455.736956;1171.88;3700
156.348232;2214.87;14500
7.331662;90.66;3000
1978.442957;35.94;2000
605.203304;1279.5;1000
3855.225836;0;7500
2503.438106;2001.69;3000
4028.03648;35;4000
2368.013568;0;2500
1299.904896;0;2500
2369.29723;1020.53;2500
4417.192123;1149.52;5000
1370.317105;1389.28;1800
53.284869;571.32;1000
47.274973;639;3300
9.910791;215.26;1200
1729.618796;3533.46;5000
21.542924;0;1200
881.358988;4681.26;7000
4.596178;554.16;1500
1258.165394;2821.76;4500
547.484638;1225.96;1500
3215.080388;410.24;9500
1328.483504;1507.26;2000
1603.991792;0;1700
82.414018;219.24;1500
6643.187445;202.69;11000
161.576879;194;5000
17.820255;123.72;3000
1060.022249;200.51;1200
2446.41139;1915.65;8500
2212.921154;52.9;3500
1484.221941;52.83;3000
2161.715499;0;3000
56.798467;93.1;2500
4183.825982;490.61;4500
37.890131;483.3;2500
4198.61809;17.3;8954,545455
932.153207;572.64;1000
2905.496627;1390.48;7000
82.706999;367.67;4700
3504.329825;5313.2;13000
77.087831;311.81;4000
3.535385;53.95;1200
933.072519;12.4;2500
295.680572;0;2200
5314.739322;0;8000
1531.486784;956.56;4000
1196.869653;117.24;1200
4755.943819;3785.85;10500
970.862162;563.82;2950
2652.663225;331.81;3500
1535.201834;0;2450
1672.711195;0;1800
595.870472;990;3000
1035.549686;624;1000
1043.114756;599.92;5000
3155.155315;0;3500
1051.38615;416.6;1050
8.95956;51.36;1200
556.857438;21.9;600
1276.819142;710.2;3700
1607.609771;0;7000
3006.295536;1430.24;3000
502.236778;603.46;1200
1610.282389;0;5000
44.444599;374.81;4000
1313.003662;810.27;1500
1433.699563;50;1500
2522.93846;394.48;3000
4926.540711;226.63;5500
987.853328;2599.42;1800
344.288226;146.75;1500
2336.510738;666.64;7000
1132.661616;175;1200
1969.414463;1322.06;5500
1142.909141;0;2500
3269.961382;0;4000
226.684073;672.48;4500
635.358243;250;8000
629.744788;354.5;5000
683.357929;5105.17;3500
857.767403;639.56;2200
71.480312;1178.64;3200
5719.149672;1611.04;9000
10.954457;0;3000
1049.109012;200.02;1000
94.106762;1063.22;7000
7845.126724;396;12000
131.271213;147.26;1000
38.316222;436.75;3000
857.313072;139.16;1200
4.256664;31.25;1000
1912.125318;518.04;3500
71.310815;0;6000
108.889031;1145.85;5000
3.992758;0;1200
7.456966;4.8;2200
51.293355;459.69;6000
637.379659;37.62;1500
472.975295;0;1200
770.11922;0;2500
1155.9765;0;1500
2664.926838;1229.62;8000
281.736996;1100.19;5700
400.462305;0;5000
1785.562094;0;1800
562.145229;1872.51;4500
7.777595;66.25;2000
5032.709807;0;7000
2462.416736;1207.3;2500
330.707721;56.4;4000
1472.378275;0;4000
31.269893;224.81;1800
279.225789;2800.12;6000
347.997266;0;4500
3405.813447;0;4000
492.040223;17;600
127.992071;593;2000
26.639906;251.19;1500
4169.458982;0;5000
95.517105;1305.72;1700
2261.132204;0;2500
1930.900813;5616.07;5500
2936.600083;0;5000
475.826042;950;4500
145.085902;1284.74;3000
2392.299552;0;3200
0;408.38;6000
4652.51827;4042.41;5000
1089.351276;595.83;2500
2269.978054;0;3500
75.401255;692.94;4000
40.607669;479;2000
27.498033;0;1000
1253.290131;138;9000
0;140.04;1000
2080.312991;25;2500
965.514081;8945.67;5500
1033.346718;0;1500
2277.067891;7025.02;3500
744.083484;1096.98;5000
1305.883623;0;8000
751.22482;1000;1700
2848.442843;2148.02;3500
1765.263223;73.8;1800
47.587585;414.8;4500
3531.167073;797.5;4000
45.000015;540;7000
398.403586;3658.71;2500
1394.926414;0;5000
2196.006333;666.89;7500
43.656303;2122.98;10500
8692.806679;1022.77;9000
2276.666051;87.51;8000
4217.472407;7311.99;6700
2578.733343;0;3000
170.569025;2368.84;2500
6557.146926;354.27;7000
4892.213739;0;11000
3.562442;735;2000
4548.940782;2095.49;6500
157.364234;1778.92;10500
1118.610853;293.26;1500
7.146747;60;3000
18.288834;0;3000
162.293507;0;500
45.095168;469.89;2000
166.761294;1831.91;7000
1818.964688;1436.41;6500
1998.319924;5400.64;6850
1178.607275;1014.36;1200
333.175537;0;1200
1193.644707;850.15;2500
121.663829;488.52;7500
1390.563775;0;1500
4.588899;249.96;4000
3191.334524;219.44;9000
1600.510219;0;1800
448.539091;300;5400
1031.670316;1753.25;4000
135.25122;904.55;7500
435.55396;1522.06;3000
4709.860768;0;6000
2304.470294;1201.97;3000
2506.085855;1723.3;3000
54.055548;548.02;4000
734.77748;33.37;1500
533.512148;2243.99;7000
694.70767;0;4500
305.72029;1125.8;3000
1428.265873;1490.63;5250
0;609.21;1000
834.789126;0;13500
4028.714266;3585.75;6500
2470.787327;0;4000
829.410423;3884.68;8000
36.40909;1091.7;3000
5239.146869;57.91;6000
2369.851759;9934.93;10000
364.150125;0;3000
1671.76708;1346.44;6000
50.571196;499.98;2500
564.36524;0;1200
282.588132;170;5500
42.504303;117.62;2500
1150.269979;600;4000
2415.67887;125.45;3000
10.259525;119.8;5000
